id,country,state,city,zip,latitude,longitude
53833,US,AL,Jack,36346,31.57,-85.99
53834,US,AL,Chestnut Grove,36346,31.57,-85.99
53835,US,AL,Victoria,36346,31.57,-85.99
53836,US,AL,Carlton,36515,31.34,-87.84
53837,US,AL,Jackson,36515,31.34,-87.84
53838,US,AL,Jackson,36545,31.53,-87.89
53839,US,AL,Salipta,36545,31.53,-87.89
53840,US,AL,Walker Spgs,36545,31.53,-87.89
53841,US,AL,Walker Springs,36545,31.53,-87.89
53842,US,AL,Jacksons Gap,36861,32.9,-85.83
53843,US,AL,Jacksonville,36265,33.81,-85.76
53844,US,AL,Jasper,35501,33.85,-87.27
53845,US,AL,Jasper,35502,33.85,-87.27
53846,US,AL,Jasper,35503,33.85,-87.27
53847,US,AL,Jasper,35504,33.85,-87.27
53848,US,AL,Jefferson,36745,32.38,-87.89
53849,US,AL,Demopolis,36745,32.38,-87.89
53850,US,AL,Jemison,35085,32.96,-86.74
53851,US,AL,Jones,36749,32.6,-86.88
53852,US,AL,Joppa,35087,34.27,-86.54
53853,US,AL,Kansas,35573,33.9,-87.55
53854,US,AL,Kellerman,35468,33.31,-87.32
53855,US,AL,Searles,35468,33.31,-87.32
53856,US,AL,Kellyton,35089,32.97,-86.09
53857,US,AL,Kennedy,35574,33.58,-87.98
53858,US,AL,Kingville,35574,33.58,-87.98
53859,US,AL,Killen,35645,34.86,-87.52
53860,US,AL,Kimberly,35091,33.76,-86.8
53861,US,AL,Kinston,36453,31.21,-86.16
53862,US,AL,Laceys Spring,35754,34.48,-86.62
53863,US,AL,Lafayette,36862,32.89,-85.4
53864,US,AL,Laf Ayette,36862,32.89,-85.4
53865,US,AL,Lanett,36863,32.86,-85.2
53866,US,AL,La Nett,36863,32.86,-85.2
53867,US,AL,Langston,35755,34.53,-86.09
53868,US,AL,Lapine,36046,31.98,-86.27
53869,US,AL,Lawley,36793,32.86,-86.96
53870,US,AL,Maplesville,36793,32.86,-86.96
53871,US,AL,Leeds,35094,33.54,-86.56
53872,US,AL,Leesburg,35983,34.17,-85.76
53873,US,AL,Sand Rock,35983,34.17,-85.76
53874,US,AL,Sandrock,35983,34.17,-85.76
53875,US,AL,Leighton,35646,34.69,-87.53
53876,US,AL,Leroy,36548,31.5,-87.98
53877,US,AL,Carson,36548,31.5,-87.98
53878,US,AL,Prestwick,36548,31.5,-87.98
53879,US,AL,Lester,35647,34.98,-87.14
53880,US,AL,Letohatchee,36047,32.08,-86.51
53881,US,AL,Lexington,35648,34.96,-87.37
53882,US,AL,Lillian,36549,30.41,-87.43
53883,US,AL,Lincoln,35096,33.59,-86.13
53884,US,AL,Linden,36748,32.3,-87.79
53885,US,AL,Lineville,36266,33.31,-85.75
53886,US,AL,Barfield,36266,33.31,-85.75
53887,US,AL,Campbells Crossroads,36266,33.31,-85.75
53888,US,AL,Erin,36266,33.31,-85.75
53889,US,AL,Highland,36266,33.31,-85.75
53890,US,AL,Ofelia,36266,33.31,-85.75
53891,US,AL,Pyriton,36266,33.31,-85.75
53892,US,AL,Shinebone,36266,33.31,-85.75
53893,US,AL,Watts Mill,36266,33.31,-85.75
53894,US,AL,Little River,36550,31.25,-87.7
53895,US,AL,Livingston,35470,32.59,-88.18
53896,US,AL,Coatopa,35470,32.59,-88.18
53897,US,AL,Loachapoka,36865,32.6,-85.59
53898,US,AL,Lockhart,36455,31.01,-86.35
53899,US,AL,Locust Fork,35097,33.9,-86.62
53900,US,AL,Logan,35098,34.18,-87.04
53901,US,AL,Louisville,36048,31.78,-85.55
53902,US,AL,Lower Peach Tree,36751,31.84,-87.54
53903,US,AL,Low Peach Tre,36751,31.84,-87.54
53904,US,AL,Lwr Pch Tree,36751,31.84,-87.54
53905,US,AL,Chance,36751,31.84,-87.54
53906,US,AL,Lowndesboro,36752,32.27,-86.61
53907,US,AL,Burkville,36752,32.27,-86.61
53908,US,AL,Loxley,36551,30.62,-87.75
53909,US,AL,Luverne,36049,31.7,-86.26
53910,US,AL,Patsburg,36049,31.7,-86.26
53911,US,AL,Petrey,36062,31.84,-86.2
53912,US,AL,Lynn,35575,34.04,-87.54
53913,US,AL,Mc Calla,35111,33.28,-87.12
53914,US,AL,Lake View,35111,33.28,-87.12
53915,US,AL,Mc Intosh,36553,31.26,-88.02
53916,US,AL,Mc Kenzie,36456,31.54,-86.71
53917,US,AL,Mckenzie,36456,31.54,-86.71
53918,US,AL,Mc Shan,35471,33.38,-88.14
53919,US,AL,Mc Williams,36753,31.84,-87.08
53920,US,AL,Madison,35756,34.7,-86.74
53921,US,AL,Madison,35757,34.7,-86.74
53922,US,AL,Madison,35758,34.7,-86.74
53923,US,AL,Triana,35758,34.7,-86.74
53924,US,AL,Magnolia,36754,32.13,-87.66
53925,US,AL,Magnolia Springs,36555,30.4,-87.77
53926,US,AL,Magnolia Spgs,36555,30.4,-87.77
53927,US,AL,Malcolm,36556,31.19,-88.01
53928,US,AL,Maplesville,36750,32.78,-86.87
53929,US,AL,Marbury,36051,32.64,-86.54
53930,US,AL,Mountain Creek,36051,32.64,-86.54
53931,US,AL,Margaret,35112,33.68,-86.47
53932,US,AL,Marion,36756,32.63,-87.31
53933,US,AL,Sprott,36756,32.63,-87.31
53934,US,AL,Marion Junction,36759,32.44,-87.28
53935,US,AL,Marion Jct,36759,32.44,-87.28
53936,US,AL,Cecil,36013,32.3,-85.99
53937,US,AL,Mathews,36013,32.3,-85.99
53938,US,AL,Mathews,36052,32.13,-86.03
53939,US,AL,Maylene,35114,33.23,-86.93
53940,US,AL,Megargel,36457,31.38,-87.43
53941,US,AL,Mentone,35984,34.56,-85.58
53942,US,AL,Meridianville,35759,34.87,-86.57
53943,US,AL,Mexia,36458,31.5,-87.39
53944,US,AL,Midland City,36350,31.31,-85.49
53945,US,AL,Midway,36053,32.07,-85.52
53946,US,AL,Comer,36053,32.07,-85.52
53947,US,AL,Three Notch,36053,32.07,-85.52
53948,US,AL,Millbrook,36054,32.49,-86.36
53949,US,AL,Millerville,36267,33.15,-85.95
53950,US,AL,Millport,35576,33.55,-88.08
53951,US,AL,Fernbank,35576,33.55,-88.08
53952,US,AL,Millry,36558,31.62,-88.31
53953,US,AL,Bigbee,36558,31.62,-88.31
53954,US,AL,Aquilla,36558,31.62,-88.31
53955,US,AL,Barlow,36558,31.62,-88.31
53956,US,AL,Copeland,36558,31.62,-88.31
53957,US,AL,Healing Springs,36558,31.62,-88.31
53958,US,AL,Koenton,36558,31.62,-88.31
53959,US,AL,Yarbo,36558,31.62,-88.31
53960,US,AL,Minter,36761,32.1,-86.96
53961,US,AL,Farmersville,36761,32.1,-86.96
53962,US,AL,Mobile,36601,30.68,-88.04
53963,US,AL,Mobile,36602,30.68,-88.04
53964,US,AL,Mobile,36603,30.68,-88.04
53965,US,AL,Mobile,36604,30.68,-88.04
53966,US,AL,Mobile,36605,30.68,-88.04
53967,US,AL,Mobile,36606,30.68,-88.04
53968,US,AL,Mobile,36607,30.68,-88.04
53969,US,AL,Mobile,36608,30.68,-88.04
53970,US,AL,Mobile,36609,30.68,-88.04
53971,US,AL,Mobile,36610,30.68,-88.04
53972,US,AL,Magazine,36610,30.68,-88.04
53973,US,AL,Prichard,36610,30.68,-88.04
53974,US,AL,Mobile,36611,30.68,-88.04
53975,US,AL,Chickasaw,36611,30.68,-88.04
53976,US,AL,Mobile,36612,30.68,-88.04
53977,US,AL,Whistler,36612,30.68,-88.04
53978,US,AL,Eight Mile,36613,30.76,-88.12
53979,US,AL,Mobile,36613,30.76,-88.12
53980,US,AL,Prichard,36613,30.76,-88.12
53981,US,AL,Mobile,36615,30.68,-88.04
53982,US,AL,Brookley Field,36615,30.68,-88.04
53983,US,AL,Brookley Fld,36615,30.68,-88.04
53984,US,AL,Mobile,36616,30.68,-88.04
53985,US,AL,Mobile,36617,30.68,-88.04
53986,US,AL,Prichard,36617,30.68,-88.04
53987,US,AL,Mobile,36618,30.68,-88.04
53988,US,AL,Mobile,36619,30.68,-88.04
53989,US,AL,Theodore,36619,30.68,-88.04
53990,US,AL,Mobile,36625,30.68,-88.04
53991,US,AL,Morrisons Cafeteria,36625,30.68,-88.04
53992,US,AL,Mobile,36628,30.68,-88.04
53993,US,AL,U S Corps Of Engineers,36628,30.68,-88.04
53994,US,AL,Mobile,36630,30.68,-88.04
53995,US,AL,Press Register Inc,36630,30.68,-88.04
53996,US,AL,Mobile,36633,30.68,-88.04
53997,US,AL,Mobile,36640,30.68,-88.04
53998,US,AL,Mobile,36641,30.68,-88.04
53999,US,AL,Mobile,36644,30.68,-88.04
54000,US,AL,Mobile Gov Plz,36644,30.68,-88.04
54001,US,AL,Mobile,36652,30.68,-88.04
54002,US,AL,Mobile,36660,30.68,-88.04
54003,US,AL,Mobile,36663,30.68,-88.04
54004,US,AL,Eight Mile,36663,30.68,-88.04
54005,US,AL,Mobile,36670,30.68,-88.04
54006,US,AL,Mobile,36671,30.68,-88.04
54007,US,AL,Chickasaw,36671,30.68,-88.04
54008,US,AL,Mobile,36675,30.68,-88.04
54009,US,AL,Mobile P&dc,36675,30.68,-88.04
54010,US,AL,Mobile,36685,30.68,-88.04
54011,US,AL,Mobile,36688,30.68,-88.04
54012,US,AL,University Of South Alabama,36688,30.68,-88.04
54013,US,AL,Mobile,36689,30.68,-88.04
54014,US,AL,Mobile,36691,30.68,-88.04
54015,US,AL,Mobile,36693,30.68,-88.04
54016,US,AL,Mobile,36695,30.68,-88.04
54017,US,AL,Monroeville,36460,31.51,-87.32
54018,US,AL,Mville,36460,31.51,-87.32
54019,US,AL,Monroeville,36461,31.51,-87.32
54020,US,AL,Fountain,36461,31.51,-87.32
54021,US,AL,Mville,36461,31.51,-87.32
54022,US,AL,Monroeville,36462,31.51,-87.32
54023,US,AL,Vanity Fair Mills,36462,31.51,-87.32
54024,US,AL,Montevallo,35115,33.1,-86.85
54025,US,AL,Marvel,35115,33.1,-86.85
54026,US,AL,Montgomery,36101,32.35,-86.28
54027,US,AL,Mtgy,36101,32.35,-86.28
54028,US,AL,Montgomery,36102,32.35,-86.28
54029,US,AL,Mtgy,36102,32.35,-86.28
54030,US,AL,Montgomery,36103,32.35,-86.28
54031,US,AL,Mtgy,36103,32.35,-86.28
54032,US,AL,Montgomery,36104,32.35,-86.28
54033,US,AL,Mtgy,36104,32.35,-86.28
54034,US,AL,Montgomery,36105,32.35,-86.28
54035,US,AL,Mtgy,36105,32.35,-86.28
54036,US,AL,Montgomery,36106,32.35,-86.28
54037,US,AL,Mtgy,36106,32.35,-86.28
54038,US,AL,Montgomery,36107,32.35,-86.28
54039,US,AL,Mtgy,36107,32.35,-86.28
54040,US,AL,Montgomery,36108,32.35,-86.28
54041,US,AL,Dannelly,36108,32.35,-86.28
54042,US,AL,Mtgy,36108,32.35,-86.28
54043,US,AL,Montgomery,36109,32.35,-86.28
54044,US,AL,Mtgy,36109,32.35,-86.28
54045,US,AL,Montgomery,36110,32.35,-86.28
54046,US,AL,Chisolm,36110,32.35,-86.28
54047,US,AL,Mtgy,36110,32.35,-86.28
54048,US,AL,Montgomery,36111,32.35,-86.28
54049,US,AL,Mtgy,36111,32.35,-86.28
54050,US,AL,Montgomery,36112,32.35,-86.28
54051,US,AL,Maxwell Afb,36112,32.35,-86.28
54052,US,AL,Mtgy,36112,32.35,-86.28
54053,US,AL,Montgomery,36113,32.35,-86.28
54054,US,AL,Maxwell Afb,36113,32.35,-86.28
54055,US,AL,Mtgy,36113,32.35,-86.28
54056,US,AL,Montgomery,36114,32.35,-86.28
54057,US,AL,Mafb Gun Annx,36114,32.35,-86.28
54058,US,AL,Maxwell Afb Gunter Annex,36114,32.35,-86.28
54059,US,AL,Gunter Afb,36114,32.35,-86.28
54060,US,AL,Mtgy,36114,32.35,-86.28
54061,US,AL,Montgomery,36115,32.35,-86.28
54062,US,AL,Gunter A F B,36115,32.35,-86.28
54063,US,AL,Gunter A F S,36115,32.35,-86.28
54064,US,AL,Gunter Afb,36115,32.35,-86.28
54065,US,AL,Gunter Afs,36115,32.35,-86.28
54066,US,AL,Mtgy,36115,32.35,-86.28
54067,US,AL,Montgomery,36116,32.35,-86.28
54068,US,AL,Mtgy,36116,32.35,-86.28
54069,US,AL,Montgomery,36117,32.35,-86.28
54070,US,AL,Mtgy,36117,32.35,-86.28
54071,US,AL,Montgomery,36118,32.35,-86.28
54072,US,AL,Gunter Afs,36118,32.35,-86.28
54073,US,AL,Gunter Afs-eci,36118,32.35,-86.28
54074,US,AL,Gunter Eci,36118,32.35,-86.28
54075,US,AL,Mtgy,36118,32.35,-86.28
54076,US,AL,Montgomery,36119,32.35,-86.28
54077,US,AL,Mtgy,36119,32.35,-86.28
54078,US,AL,Montgomery,36120,32.35,-86.28
54079,US,AL,Mtgy,36120,32.35,-86.28
54080,US,AL,Montgomery,36121,32.35,-86.28
54081,US,AL,Mtgy,36121,32.35,-86.28
54082,US,AL,Montgomery,36123,32.35,-86.28
54083,US,AL,Mtgy,36123,32.35,-86.28
54084,US,AL,Shakespeare,36123,32.35,-86.28
54085,US,AL,Montgomery,36124,32.35,-86.28
54086,US,AL,Mtgy,36124,32.35,-86.28
54087,US,AL,Montgomery,36125,32.35,-86.28
54088,US,AL,Mtgy,36125,32.35,-86.28
54089,US,AL,Montgomery,36130,32.35,-86.28
54090,US,AL,Ala State Govt Mail,36130,32.35,-86.28
54091,US,AL,Mtgy,36130,32.35,-86.28
54092,US,AL,State Of Alabama Revenue Dep,36130,32.35,-86.28
54093,US,AL,Montgomery,36131,32.35,-86.28
54094,US,AL,Mtgy,36131,32.35,-86.28
54095,US,AL,State Dept Industrial Relat,36131,32.35,-86.28
54096,US,AL,Montgomery,36132,32.35,-86.28
54097,US,AL,Montg,36132,32.35,-86.28
54098,US,AL,Mtgy,36132,32.35,-86.28
54099,US,AL,State Of Alabama Revenue Dep,36132,32.35,-86.28
54100,US,AL,Montgomery,36133,32.35,-86.28
54101,US,AL,Ala Power Co,36133,32.35,-86.28
54102,US,AL,Montg,36133,32.35,-86.28
54103,US,AL,Mtgy,36133,32.35,-86.28
54104,US,AL,Montgomery,36134,32.35,-86.28
54105,US,AL,First Alabama Bank,36134,32.35,-86.28
54106,US,AL,Montg,36134,32.35,-86.28
54107,US,AL,Mtgy,36134,32.35,-86.28
54108,US,AL,Montgomery,36135,32.35,-86.28
54109,US,AL,Montg,36135,32.35,-86.28
54110,US,AL,Mtgy,36135,32.35,-86.28
54111,US,AL,State Of Alabama Income Tax,36135,32.35,-86.28
54112,US,AL,Montgomery,36140,32.35,-86.28
54113,US,AL,Montg,36140,32.35,-86.28
54114,US,AL,Mtgy,36140,32.35,-86.28
54115,US,AL,State Of Alabama Revenue Dep,36140,32.35,-86.28
54116,US,AL,Montgomery,36141,32.35,-86.28
54117,US,AL,Bass Anglers Sports Soc,36141,32.35,-86.28
54118,US,AL,Montg,36141,32.35,-86.28
54119,US,AL,Mtgy,36141,32.35,-86.28
54120,US,AL,Montgomery,36142,32.35,-86.28
54121,US,AL,Colonial Mortgage,36142,32.35,-86.28
54122,US,AL,Montg,36142,32.35,-86.28
54123,US,AL,Mtgy,36142,32.35,-86.28
54124,US,AL,Montgomery,36177,32.35,-86.28
54125,US,AL,Montg,36177,32.35,-86.28
54126,US,AL,Montgomery Business Reply Ma,36177,32.35,-86.28
54127,US,AL,Mtgy,36177,32.35,-86.28
54128,US,AL,Montgomery,36191,32.35,-86.28
54129,US,AL,Alfa Ins Co,36191,32.35,-86.28
54130,US,AL,Mtgy,36191,32.35,-86.28
54131,US,AL,Montrose,36559,30.56,-87.9
54132,US,AL,Moody,35004,33.59,-86.49
54133,US,AL,Acmar,35004,33.59,-86.49
54134,US,AL,Mooresville,35649,34.62,-86.88
54135,US,AL,Morris,35116,33.74,-86.8
54136,US,AL,Moulton,35650,34.48,-87.28
54137,US,AL,Moundville,35474,32.99,-87.63
54138,US,AL,Cypress,35474,32.99,-87.63
54139,US,AL,Havana,35474,32.99,-87.63
54140,US,AL,Mount Hope,35651,34.4,-87.44
54141,US,AL,Mount Meigs,36057,32.36,-86.06
54142,US,AL,Mount Olive,35117,33.67,-86.89
54143,US,AL,Mount Vernon,36560,31.09,-88.01
54144,US,AL,Chastang,36560,31.09,-88.01
54145,US,AL,Mulga,35118,33.54,-86.97
54146,US,AL,Sylvan Spgs,35118,33.54,-86.97
54147,US,AL,Sylvan Springs,35118,33.54,-86.97
54148,US,AL,Maytown,35118,33.54,-86.97
54149,US,AL,Munford,36268,33.53,-85.92
54150,US,AL,Muscadine,36269,33.74,-85.37
54151,US,AL,Muscle Shoals,35661,34.74,-87.64
54152,US,AL,Muscle Shoals,35662,34.74,-87.64
54153,US,AL,Myrtlewood,36763,32.24,-87.94
54154,US,AL,Nanafalia,36764,32.11,-87.98
54155,US,AL,Natural Bridge,35577,34.1,-87.6
54156,US,AL,Natural Brg,35577,34.1,-87.6
54157,US,AL,Nauvoo,35578,33.98,-87.48
54158,US,AL,Saragossa,35578,33.98,-87.48
54159,US,AL,Newbern,36765,32.59,-87.53
54160,US,AL,New Brockton,36351,31.38,-85.92
54161,US,AL,New Castle,35119,33.68,-86.77
54162,US,AL,New Hope,35760,34.53,-86.41
54163,US,AL,New Market,35761,34.9,-86.42
54164,US,AL,Newton,36352,31.33,-85.6
54165,US,AL,Waterford,36352,31.33,-85.6
54166,US,AL,Newville,36353,31.42,-85.33
54167,US,AL,Bertha,36353,31.42,-85.33
54168,US,AL,Echo,36353,31.42,-85.33
54169,US,AL,Normal,35762,34.79,-86.7
54170,US,AL,Alabama A And M,35762,34.79,-86.7
54171,US,AL,Northport,35473,33.24,-87.59
54172,US,AL,N Port,35473,33.24,-87.59
54173,US,AL,North Port,35473,33.24,-87.59
54174,US,AL,Nport,35473,33.24,-87.59
54175,US,AL,Northport,35475,33.24,-87.59
54176,US,AL,N Port,35475,33.24,-87.59
54177,US,AL,North Port,35475,33.24,-87.59
54178,US,AL,Nport,35475,33.24,-87.59
54179,US,AL,Northport,35476,33.24,-87.59
54180,US,AL,N Port,35476,33.24,-87.59
54181,US,AL,North Port,35476,33.24,-87.59
54182,US,AL,Nport,35476,33.24,-87.59
54183,US,AL,Notasulga,36866,32.55,-85.67
54184,US,AL,Oak Hill,36766,31.92,-87.08
54185,US,AL,Oakhill,36766,31.92,-87.08
54186,US,AL,Oakman,35579,33.71,-87.38
54187,US,AL,Odenville,35120,33.68,-86.39
54188,US,AL,Branchville,35120,33.68,-86.39
54189,US,AL,Ohatchee,36271,33.78,-86.01
54190,US,AL,Oneonta,35121,33.95,-86.47
54191,US,AL,Highland Lake,35121,33.95,-86.47
54192,US,AL,Rosa,35121,33.95,-86.47
54193,US,AL,Hoods Crossroads,35121,33.95,-86.47
54194,US,AL,Straight Mountain,35121,33.95,-86.47
54195,US,AL,Opelika,36801,32.65,-85.37
54196,US,AL,Opelika,36802,32.65,-85.37
54197,US,AL,Opelika,36803,32.65,-85.37
54198,US,AL,Opelika,36804,32.65,-85.37
54199,US,AL,Opp,36467,31.29,-86.25
54200,US,AL,Horn Hill,36467,31.29,-86.25
54201,US,AL,Onycha,36467,31.29,-86.25
54202,US,AL,Orange Beach,36561,30.28,-87.59
54203,US,AL,Orrville,36767,32.3,-87.24
54204,US,AL,Owens Cross Roads,35763,34.6,-86.46
54205,US,AL,Big Cove,35763,34.6,-86.46
54206,US,AL,Hampton Cove,35763,34.6,-86.46
54207,US,AL,Owens X Rds,35763,34.6,-86.46
54208,US,AL,Owens X Roads,35763,34.6,-86.46
54209,US,AL,Ozark,36360,31.43,-85.64
54210,US,AL,Ozark,36361,31.43,-85.64
54211,US,AL,Paint Rock,35764,34.66,-86.32
54212,US,AL,Palmerdale,35123,33.74,-86.65
54213,US,AL,Panola,35477,32.96,-88.29
54214,US,AL,Pansey,36370,31.15,-85.17
54215,US,AL,Parrish,35580,33.73,-87.28
54216,US,AL,Pelham,35124,33.3,-86.79
54217,US,AL,Indian Spgs,35124,33.3,-86.79
54218,US,AL,Indian Springs,35124,33.3,-86.79
54219,US,AL,Indian Springs Village,35124,33.3,-86.79
54220,US,AL,Indn Spgs Vlg,35124,33.3,-86.79
54221,US,AL,Pell City,35125,33.56,-86.27
54222,US,AL,Eden,35125,33.56,-86.27
54223,US,AL,Glen City,35125,33.56,-86.27
54224,US,AL,Harrisburg,35125,33.56,-86.27
54225,US,AL,Pell City,35128,33.56,-86.27
54226,US,AL,Perdido,36562,31.0,-87.62
54227,US,AL,Perdue Hill,36470,31.51,-87.49
54228,US,AL,Claiborne,36470,31.51,-87.49
54229,US,AL,Peterman,36471,31.58,-87.25
54230,US,AL,Peterson,35478,33.31,-87.32
54231,US,AL,Phenix City,36867,32.46,-85.01
54232,US,AL,Phenix City,36868,32.46,-85.01
54233,US,AL,Phenix City,36869,32.46,-85.01
54234,US,AL,Phenix City,36870,32.46,-85.01
54235,US,AL,Phil Campbell,35581,34.35,-87.7
54236,US,AL,Piedmont,36272,33.92,-85.61
54237,US,AL,Borden Springs,36272,33.92,-85.61
54238,US,AL,Brdn Sprngs,36272,33.92,-85.61
54239,US,AL,Pike Road,36064,32.3,-86.08
54240,US,AL,Pinckard,36371,31.32,-85.54
54241,US,AL,Pine Apple,36768,31.87,-86.98
54242,US,AL,Snow Hill,36768,31.87,-86.98
54243,US,AL,Snow Hl,36768,31.87,-86.98
54244,US,AL,Snowhill,36768,31.87,-86.98
54245,US,AL,Pine Hill,36769,31.98,-87.58
54246,US,AL,Yellow Bluff,36769,31.98,-87.58
54247,US,AL,Sunny South,36769,31.98,-87.58
54248,US,AL,Pine Level,36065,32.01,-86.11
54249,US,AL,Pinson,35126,33.72,-86.65
54250,US,AL,Dixiana,35126,33.72,-86.65
54251,US,AL,Pisgah,35765,34.68,-85.84
54252,US,AL,Pittsview,36871,32.16,-85.12
54253,US,AL,Plantersville,36758,32.61,-86.98
54254,US,AL,Pleasant Grove,35127,33.48,-86.97
54255,US,AL,Pleasant Grv,35127,33.48,-86.97
54256,US,AL,Pl Grove,35127,33.48,-86.97
54257,US,AL,Point Clear,36564,30.48,-87.9
54258,US,AL,Prattville,36066,32.46,-86.44
54259,US,AL,Pville,36066,32.46,-86.44
54260,US,AL,Prattville,36067,32.46,-86.44
54261,US,AL,Pville,36067,32.46,-86.44
54262,US,AL,Prattville,36068,32.46,-86.44
54263,US,AL,Pville,36068,32.46,-86.44
54264,US,AL,Princeton,35766,34.83,-86.22
54265,US,AL,Quinton,35130,33.64,-87.14
54266,US,AL,W Jefferson,35130,33.64,-87.14
54267,US,AL,West Jefferson,35130,33.64,-87.14
54268,US,AL,Praco,35130,33.64,-87.14
54269,US,AL,Ragland,35131,33.74,-86.13
54270,US,AL,Rainsville,35986,34.49,-85.84
54271,US,AL,Powell,35986,34.49,-85.84
54272,US,AL,Shiloh,35986,34.49,-85.84
54273,US,AL,Knoxville,35469,32.97,-87.8
54274,US,AL,Ralph,35469,32.97,-87.8
54275,US,AL,Ralph,35480,33.05,-87.76
54276,US,AL,Ramer,36069,32.07,-86.24
54277,US,AL,Ranburne,36273,33.52,-85.34
54278,US,AL,Macedonia,36273,33.52,-85.34
54279,US,AL,Randolph,36792,32.89,-86.9
54280,US,AL,Red Bay,35582,34.43,-88.13
54281,US,AL,Red Level,36474,31.4,-86.6
54282,US,AL,Reform,35481,33.37,-88.01
54283,US,AL,Coal Fire,35481,33.37,-88.01
54284,US,AL,Stansel,35481,33.37,-88.01
54285,US,AL,Remlap,35133,33.84,-86.62
54286,US,AL,Lenox,36454,31.33,-87.18
54287,US,AL,Repton,36454,31.33,-87.18
54288,US,AL,Range,36473,31.31,-87.23
54289,US,AL,Repton,36475,31.4,-87.23
54290,US,AL,River Falls,36476,31.35,-86.54
54291,US,AL,Riverside,35135,33.61,-86.2
54292,US,AL,Roanoke,36274,33.14,-85.36
54293,US,AL,Robertsdale,36567,30.55,-87.7
54294,US,AL,Bell Fountain,36567,30.55,-87.7
54295,US,AL,Elsanor,36567,30.55,-87.7
54296,US,AL,Gateswood,36567,30.55,-87.7
54297,US,AL,Rosinton,36567,30.55,-87.7
54298,US,AL,Seminole,36574,30.51,-87.47
54299,US,AL,Robertsdale,36574,30.51,-87.47
54300,US,AL,Rockford,35136,32.88,-86.21
54301,US,AL,Rogersville,35652,34.82,-87.28
54302,US,AL,Whitehead,35652,34.82,-87.28
54303,US,AL,Russellville,35653,34.5,-87.72
54304,US,AL,Littleville,35653,34.5,-87.72
54305,US,AL,Russellville,35654,34.5,-87.72
54306,US,AL,Rutledge,36071,31.72,-86.3
54307,US,AL,Ryland,35767,34.73,-86.5
54308,US,AL,Safford,36773,32.29,-87.35
54309,US,AL,Saginaw,35137,33.25,-86.79
54310,US,AL,Saint Elmo,36568,30.49,-88.24
54311,US,AL,Saint Stephens,36569,31.53,-88.05
54312,US,AL,St Stephens,36569,31.53,-88.05
54313,US,AL,Salem,36874,32.61,-85.17
54314,US,AL,Samantha,35482,33.45,-87.66
54315,US,AL,Samson,36477,31.11,-86.04
54316,US,AL,Saraland,36571,30.82,-88.09
54317,US,AL,Sardis,36775,32.27,-87.02
54318,US,AL,Satsuma,36572,30.85,-88.06
54319,US,AL,Sawyerville,36776,32.74,-87.74
54320,US,AL,Sayre,35139,33.73,-86.99
54321,US,AL,Scottsboro,35768,34.64,-86.04
54322,US,AL,Hytop,35768,34.64,-86.04
54323,US,AL,Scottsboro,35769,34.64,-86.04
54324,US,AL,Seale,36875,32.3,-85.18
54325,US,AL,Section,35771,34.58,-85.98
54326,US,AL,Selma,36701,32.41,-87.03
54327,US,AL,Valley Grande,36701,32.41,-87.03
54328,US,AL,Selma,36702,32.41,-87.03
54329,US,AL,Selma,36703,32.41,-87.03
54330,US,AL,Valley Grande,36703,32.41,-87.03
54331,US,AL,Semmes,36575,30.77,-88.26
54332,US,AL,Shannon,35142,33.4,-86.89
54333,US,AL,Sheffield,35660,34.75,-87.7
54334,US,AL,Shelby,35143,33.07,-86.56
54335,US,AL,Shorter,36075,32.4,-85.93
54336,US,AL,Shorterville,36373,31.56,-85.1
54337,US,AL,Silverhill,36576,30.54,-87.74
54338,US,AL,Sipsey,35584,33.82,-87.08
54339,US,AL,Skipperville,36374,31.55,-85.54
54340,US,AL,Bertha,36374,31.55,-85.54
54341,US,AL,Malvern,36349,31.13,-85.51
54342,US,AL,Slocomb,36375,31.11,-85.59
54343,US,AL,Smiths Station,36877,32.53,-85.08
54344,US,AL,Smiths,36877,32.53,-85.08
54345,US,AL,Smiths Sta,36877,32.53,-85.08
54346,US,AL,Somerville,35670,34.47,-86.8
54347,US,AL,Spring Garden,36275,33.97,-85.55
54348,US,AL,Springville,35146,33.77,-86.47
54349,US,AL,Spruce Pine,35585,34.37,-87.69
54350,US,AL,Stanton,36790,32.71,-86.91
54351,US,AL,Stapleton,36578,30.74,-87.79
54352,US,AL,Steele,35987,33.93,-86.19
54353,US,AL,Sterrett,35147,33.43,-86.5
54354,US,AL,Westover,35147,33.43,-86.5
54355,US,AL,Fackler,35746,34.83,-85.98
54356,US,AL,Stevenson,35772,34.87,-85.83
54357,US,AL,Stockton,36579,30.99,-87.85
54358,US,AL,Sulligent,35586,33.89,-88.13
54359,US,AL,Sumiton,35148,33.75,-87.04
54360,US,AL,Gravleeton,35148,33.75,-87.04
54361,US,AL,Summerdale,36580,30.48,-87.7
54362,US,AL,Sunflower,36581,31.37,-88.03
54363,US,AL,Sweet Water,36782,32.1,-87.86
54364,US,AL,Sycamore,35149,33.26,-86.17
54365,US,AL,Sylacauga,35150,33.17,-86.26
54366,US,AL,Oak Grove,35150,33.17,-86.26
54367,US,AL,Taladga Spgs,35150,33.17,-86.26
54368,US,AL,Talladega Springs,35150,33.17,-86.26
54369,US,AL,Sylacauga,35151,33.17,-86.26
